Month,Day,Hour,mu_t,sigma_t,count
4,26,10,16.466666666666665,9.672247978230342,15
4,26,11,14.8,9.08845421400141,15
4,26,12,17.0,11.045361017187261,15
4,26,13,16.933333333333334,9.207657268868797,15
4,26,14,18.4,11.230061696815637,15
4,26,15,15.466666666666667,9.523404753303206,15
4,26,16,14.666666666666666,9.83192080250175,15
4,26,17,18.0,10.703804397102395,15
4,26,18,16.533333333333335,7.927048330753082,15
4,26,19,15.533333333333333,9.272591459832162,15
4,26,20,13.133333333333333,7.899969861304776,15
4,26,21,15.533333333333333,7.5485728704803785,15
4,26,22,17.0,6.301927142889365,15
4,26,23,17.333333333333332,8.312354545809395,15
4,27,0,16.8,6.2472851246418575,15
4,27,1,16.866666666666667,8.087615458806374,15
4,27,2,15.866666666666667,8.114067736844156,15
4,27,3,18.066666666666666,10.159208818088336,15
4,27,4,16.066666666666666,11.119266848047817,15
4,27,5,14.866666666666667,9.55335892064496,15
4,27,6,13.6,9.730658471332466,15
4,27,7,14.133333333333333,8.765734152830282,15
4,27,8,16.533333333333335,8.919214144328016,15
4,27,9,17.466666666666665,9.568300839353922,15
4,27,10,19.866666666666667,9.432971556246335,15
4,27,11,19.333333333333332,9.574271077563381,15
4,27,12,19.133333333333333,10.343159690392119,15
4,27,13,18.8,11.893575696868577,15
4,27,14,18.714285714285715,10.461861662751494,14
4,27,15,18.8,10.14325954936155,15
4,27,16,19.066666666666666,9.661903588443685,15
4,27,17,19.266666666666666,8.353499409286648,15
4,27,18,17.866666666666667,6.3680751371494475,15
4,27,19,17.866666666666667,7.347173087722405,15
4,27,20,15.933333333333334,6.419464448809091,15
4,27,21,14.0,7.681145747868608,15
4,27,22,14.466666666666667,8.271005006014915,15
4,27,23,14.933333333333334,9.460192286377591,15
4,28,0,15.933333333333334,10.780052124619981,15
4,28,1,16.666666666666668,11.075498483890767,15
4,28,2,15.666666666666666,11.530497862294627,15
4,28,3,16.4,9.941256028720487,15
4,28,4,15.8,9.762903549369199,15
4,28,5,16.666666666666668,10.971825389649272,15
4,28,6,14.933333333333334,10.693567269736556,15
4,28,7,15.133333333333333,12.648357695011333,15
4,28,8,14.733333333333333,11.151339872516706,15
4,28,9,18.466666666666665,12.833364254755576,15
4,28,10,18.733333333333334,11.157743414115513,15
4,28,11,21.466666666666665,12.252502173997337,15
4,28,12,24.0,12.438419743451567,15
4,28,13,22.533333333333335,14.918189600363073,15
4,28,14,22.266666666666666,14.404695001812364,15
4,28,15,23.0,14.64337978161365,15
4,28,16,23.0,13.485441885868733,15
4,28,17,23.066666666666666,13.577642687608957,15
4,28,18,20.666666666666668,9.068522219088138,15
4,28,19,19.533333333333335,11.438448113188048,15
4,28,20,16.4,10.655649071870618,15
4,28,21,13.933333333333334,10.395511852076677,15
4,28,22,15.533333333333333,11.350686994102835,15
4,28,23,17.266666666666666,14.439364185975714,15
4,29,0,16.4,8.740709353364863,15
4,29,1,15.066666666666666,9.246363506548837,15
4,29,2,13.133333333333333,8.887122840433364,15
4,29,3,10.466666666666667,6.674756995755048,15
4,29,4,12.333333333333334,8.457175032113827,15
4,29,5,12.6,8.157380531938983,15
4,29,6,11.533333333333333,11.01859899485973,15
4,29,7,14.466666666666667,11.198639373134746,15
4,29,8,15.466666666666667,10.749529336318913,15
4,29,9,18.0,12.649110640673518,15
4,29,10,18.066666666666666,12.002777456350119,15
4,29,11,17.933333333333334,13.057382513170014,15
4,29,12,22.666666666666668,12.03961714309807,15
4,29,13,22.0,13.125765283811617,15
4,29,14,22.6,13.146428086311941,15
4,29,15,24.666666666666668,11.623047711131452,15
4,29,16,25.2,11.226244760763567,15
4,29,17,24.8,11.589404027571293,15
4,29,18,25.6,9.530402479883596,15
4,29,19,23.666666666666668,10.694903102924886,15
4,29,20,18.466666666666665,10.609070692213383,15
4,29,21,15.6,11.172670738394263,15
4,29,22,18.4,10.99870122202747,15
4,29,23,16.333333333333332,10.39688598067893,15
4,30,0,15.6,11.963038314503791,15
4,30,1,13.333333333333334,10.068810872240693,15
4,30,2,12.8,7.636379097077732,15
4,30,3,11.866666666666667,9.478296009204145,15
4,30,4,10.866666666666667,7.110019757523952,15
4,30,5,10.666666666666666,6.872997543873797,15
4,30,6,9.466666666666667,6.780925628625665,15
4,30,7,9.266666666666667,6.397171994233821,15
4,30,8,12.133333333333333,6.8333914050958695,15
4,30,9,15.6,9.955615787799653,15
4,30,10,18.2,9.63030929632362,15
4,30,11,16.4,11.331372379372237,15
4,30,12,18.2,9.652534826222,15
4,30,13,20.6,12.766026342265967,15
4,30,14,21.466666666666665,11.29390902001521,15
4,30,15,21.533333333333335,10.329338705611221,15
4,30,16,21.933333333333334,9.772166499565902,15
4,30,17,22.2,8.579044235810887,15
4,30,18,20.466666666666665,10.041817327460963,15
4,30,19,16.466666666666665,8.262364471909155,15
4,30,20,13.666666666666666,8.640987597877146,15
4,30,21,11.4,8.533965750374877,15
4,30,22,9.2,5.796550698475776,15
4,30,23,8.2,6.570496828355415,15
5,1,0,9.666666666666666,6.229729031789731,15
5,1,1,10.533333333333333,5.938574464184706,15
5,1,2,9.933333333333334,5.824414951204071,15
5,1,3,9.8,7.193250804946062,15
5,1,4,10.2,7.408489338975544,15
5,1,5,10.333333333333334,7.047458170621992,15
5,1,6,8.133333333333333,7.3859583638401975,15
5,1,7,9.066666666666666,8.795020236041584,15
5,1,8,12.066666666666666,9.027471301269147,15
5,1,9,13.4,11.556074469423306,15
5,1,10,14.933333333333334,9.830467701899806,15
