datetime,Year,Month,Day,Hour,Wind Spd (km/h),mu_t,sigma_t,y_t
2001-07-19 03:00:00,2001,7,19,3,11.0,6.866666666666666,6.588590426602932,0.6273471358371376
2001-07-19 04:00:00,2001,7,19,4,9.0,4.733333333333333,6.638272867747052,0.6427374637455542
2001-07-19 05:00:00,2001,7,19,5,7.0,5.266666666666667,5.750362307426086,0.3014302822441094
2001-07-19 06:00:00,2001,7,19,6,7.0,5.733333333333333,5.981718179666473,0.21175632629641758
2001-07-19 07:00:00,2001,7,19,7,7.0,6.866666666666666,6.022181221672648,0.02214037213850245
2001-07-19 08:00:00,2001,7,19,8,9.0,8.133333333333333,7.781541039690079,0.11137468301538181
2001-07-19 09:00:00,2001,7,19,9,11.0,10.466666666666667,6.664047104389631,0.0800314471039715
2001-07-19 10:00:00,2001,7,19,10,9.0,11.0,6.697547525560595,-0.29861676865556797
2001-07-19 11:00:00,2001,7,19,11,11.0,11.8,6.405354902624165,-0.12489549949406462
2001-07-19 12:00:00,2001,7,19,12,7.0,15.2,7.103319143692112,-1.154389917462988
2001-07-19 13:00:00,2001,7,19,13,4.0,15.066666666666666,7.025124977705446,-1.5752981906780643
2001-07-19 14:00:00,2001,7,19,14,9.0,14.6,7.707139547199076,-0.7265990145507548
2001-07-19 15:00:00,2001,7,19,15,11.0,16.866666666666667,7.845532547404347,-0.7477716306979852
2001-07-19 16:00:00,2001,7,19,16,6.0,14.8,7.321202087089251,-1.2019884023579368
2001-07-19 17:00:00,2001,7,19,17,7.0,16.333333333333332,8.79664438186246,-1.0610106454431028
2001-07-19 18:00:00,2001,7,19,18,6.0,13.933333333333334,7.860086028851872,-1.009318893484447
2001-07-19 19:00:00,2001,7,19,19,7.0,16.533333333333335,6.5885904266029325,-1.446945813301785
2001-07-19 20:00:00,2001,7,19,20,6.0,11.666666666666666,6.399404734221845,-0.8854990271772085
2001-07-19 21:00:00,2001,7,19,21,7.0,9.466666666666667,3.8147583085145715,-0.6466115195715143
2001-07-19 22:00:00,2001,7,19,22,7.0,11.266666666666667,6.77671081896,-0.6296073096005975
2001-07-19 23:00:00,2001,7,19,23,7.0,10.0,6.094494002200441,-0.49224759248542016
2001-07-20 00:00:00,2001,7,20,0,9.0,8.8,5.8578396798039565,0.03414227956588472
2001-07-20 01:00:00,2001,7,20,1,11.0,8.133333333333333,5.914469746389137,0.4846870116153364
2001-07-20 02:00:00,2001,7,20,2,9.0,9.0,5.988083404324196,0.0
2001-07-20 03:00:00,2001,7,20,3,6.0,8.666666666666666,6.768273325562717,-0.3939951208227777
2001-07-20 04:00:00,2001,7,20,4,9.0,8.285714285714286,6.988216141131071,0.10221288235227703
2001-07-20 05:00:00,2001,7,20,5,7.0,7.533333333333333,7.781541039690079,-0.06853826647100414
2001-07-20 06:00:00,2001,7,20,6,4.0,6.733333333333333,7.136092034426792,-0.38302943966345426
2001-07-20 07:00:00,2001,7,20,7,6.0,7.533333333333333,6.822930525249465,-0.22473236795522997
2001-07-20 08:00:00,2001,7,20,8,7.0,10.733333333333333,8.891943919451284,-0.4198556994007351
2001-07-20 09:00:00,2001,7,20,9,7.0,10.333333333333334,9.92591605464249,-0.33582122949491267
2001-07-20 10:00:00,2001,7,20,10,11.0,11.266666666666667,7.487767802667673,-0.03561363996512578
2001-07-20 11:00:00,2001,7,20,11,20.0,12.933333333333334,9.223159256278008,0.7661872109447245
2001-07-20 12:00:00,2001,7,20,12,15.0,15.733333333333333,6.9741017513436985,-0.10515093692059216
2001-07-20 13:00:00,2001,7,20,13,19.0,19.2,7.5137968336349665,-0.02661770133372702
2001-07-20 14:00:00,2001,7,20,14,9.0,14.8,7.8212165659460275,-0.7415726122779279
2001-07-20 15:00:00,2001,7,20,15,24.0,17.6,7.65133041652608,0.8364558386050958
2001-07-20 16:00:00,2001,7,20,16,24.0,19.4,8.339236004746306,0.5516092837979276
2001-07-20 17:00:00,2001,7,20,17,26.0,16.857142857142858,8.502100580780864,1.0753645003359191
2001-07-20 18:00:00,2001,7,20,18,17.0,15.642857142857142,9.069027111396942,0.14964591465796281
2001-07-20 19:00:00,2001,7,20,19,19.0,17.866666666666667,6.65331997326648,0.17034102341194293
2001-07-20 20:00:00,2001,7,20,20,9.0,12.866666666666667,6.2549028388784365,-0.6181817313984045
2001-07-20 21:00:00,2001,7,20,21,6.0,12.666666666666666,6.007931265855003,-1.1096442971236151
2001-07-20 22:00:00,2001,7,20,22,6.0,12.4,8.356349168660405,-0.7658847028559455
2001-07-20 23:00:00,2001,7,20,23,4.0,12.466666666666667,8.919214144328016,-0.9492615077586025
2001-07-21 00:00:00,2001,7,21,0,7.0,11.866666666666667,7.927048330753083,-0.6139317515936383
2001-07-21 01:00:00,2001,7,21,1,0.0,10.866666666666667,8.854915234462936,-1.2271903659082002
2001-07-21 02:00:00,2001,7,21,2,6.0,11.133333333333333,6.8124535821922345,-0.7535219537864999
2001-07-21 03:00:00,2001,7,21,3,13.0,11.466666666666667,10.070229580775395,0.15226398971683308
2001-07-21 04:00:00,2001,7,21,4,6.0,10.2,9.465727652959385,-0.44370598373247117
2001-07-21 05:00:00,2001,7,21,5,4.0,11.066666666666666,10.706918101773976,-0.6600094069549132
2001-07-21 06:00:00,2001,7,21,6,7.0,10.266666666666667,9.557843948944813,-0.3417786149382893
2001-07-21 07:00:00,2001,7,21,7,0.0,9.0,8.76682056718072,-1.0265979474579652
2001-07-21 08:00:00,2001,7,21,8,11.0,11.2,9.733594256124361,-0.020547394388682232
2001-07-21 09:00:00,2001,7,21,9,7.0,13.066666666666666,8.851688028414747,-0.685368332818791
2001-07-21 10:00:00,2001,7,21,10,7.0,13.733333333333333,8.110545751116405,-0.8301948524741999
2001-07-21 11:00:00,2001,7,21,11,6.0,15.2,8.299741820425156,-1.1084682149219827
2001-07-21 12:00:00,2001,7,21,12,7.0,18.0,9.039595439746499,-1.216868616888952
2001-07-21 13:00:00,2001,7,21,13,4.0,16.066666666666666,9.26950967008555,-1.3017588951450223
2001-07-21 14:00:00,2001,7,21,14,11.0,16.933333333333334,7.950441736754242,-0.7462897697751835
2001-07-21 15:00:00,2001,7,21,15,7.0,16.866666666666667,8.22771159528809,-1.199199382768495
2001-07-21 16:00:00,2001,7,21,16,6.0,18.866666666666667,11.58118342501359,-1.1109975720509382
2001-07-21 17:00:00,2001,7,21,17,7.0,17.866666666666667,7.2984016515033385,-1.4889104745870394
2001-07-21 18:00:00,2001,7,21,18,7.0,15.714285714285714,8.434622525214577,-1.0331565743736733
2001-07-21 19:00:00,2001,7,21,19,9.0,16.214285714285715,7.617576552124207,-0.9470578555950275
2001-07-21 20:00:00,2001,7,21,20,7.0,11.642857142857142,5.2712156364271685,-0.880794386549527
2001-07-21 21:00:00,2001,7,21,21,6.0,10.928571428571429,6.486249191283709,-0.7598492261435925
2001-07-21 22:00:00,2001,7,21,22,0.0,9.266666666666667,5.725465254540664,-1.6185002012399956
2001-07-21 23:00:00,2001,7,21,23,0.0,7.933333333333334,6.041128875900438,-1.3132203428040359
2001-07-22 00:00:00,2001,7,22,0,15.0,11.266666666666667,7.314043894812096,0.5104335422407585
2001-07-22 01:00:00,2001,7,22,1,6.0,10.533333333333333,7.809030181844118,-0.5805244989157895
2001-07-22 02:00:00,2001,7,22,2,7.0,7.866666666666666,6.588590426602932,-0.1315405284819804
